pt,model_run,fcst_time,fcst_dt,sfc_air_temperature,sfc_dewpoint,v_wind_10m,u_wind_10m,sfc_pressure,sea_level_pressure,cloud_cover
KHLC,2021-06-23 00:00:00 UTC,2021-06-23 21:00:00 UTC,21.0,37.1599998474121,17.770000457763672,6.25,-2.24,1000.530029296875,927.1300048828124,18.61000061035156
KHLC,2021-06-03 00:00:00 UTC,2021-06-04 22:00:00 UTC,46.0,32.110000610351555,9.350000381469727,3.28,-0.5,1008.8800048828124,932.1400146484376,8.739999771118164
KHLC,2021-06-03 00:00:00 UTC,2021-06-04 13:00:00 UTC,37.0,18.5,13.1899995803833,1.02,3.63,1012.260009765625,935.1599731445312,16.209999084472653
KHLC,2021-06-29 00:00:00 UTC,2021-06-30 09:00:00 UTC,33.0,19.6299991607666,17.090000152587894,0.05,0.72,1017.8300170898438,940.260009765625,76.31999969482422
KHLC,2021-06-15 00:00:00 UTC,2021-06-16 23:00:00 UTC,47.0,38.95000076293945,9.380000114440918,6.8,0.35,1008.2100219726562,933.72998046875,15.270000457763672
KHLC,2021-06-09 00:00:00 UTC,2021-06-09 16:00:00 UTC,16.0,26.78000068664551,20.530000686645508,3.63,-3.88,1011.5599975585938,936.4400024414062,22.43000030517578
KHLC,2021-06-09 00:00:00 UTC,2021-06-10 22:00:00 UTC,46.0,34.43000030517578,20.350000381469727,7.14,-4.3,1004.97998046875,930.5399780273436,15.649999618530273
KHLC,2021-06-09 00:00:00 UTC,2021-06-10 10:00:00 UTC,34.0,23.229999542236328,21.559999465942386,0.28,-2.13,1009.1900024414062,934.3400268554688,66.43000030517578
KHLC,2021-06-27 00:00:00 UTC,2021-06-27 07:00:00 UTC,7.0,19.3799991607666,14.760000228881836,0.6,0.41,1013.8499755859376,936.0499877929688,44.56999969482422
KHLC,2021-06-27 00:00:00 UTC,2021-06-27 23:00:00 UTC,23.0,28.54999923706055,9.819999694824217,0.88,2.25,1012.760009765625,935.239990234375,97.72000122070312
KHLC,2021-06-18 00:00:00 UTC,2021-06-19 23:00:00 UTC,47.0,34.59999847412109,17.170000076293945,0.99,-6.47,1002.3300170898438,927.9299926757811,46.68999862670898
KHLC,2021-06-18 00:00:00 UTC,2021-06-19 17:00:00 UTC,41.0,30.520000457763672,15.9399995803833,-0.86,-5.9,1005.9500122070312,931.6400146484376,25.38999938964844
KHLC,2021-06-18 00:00:00 UTC,2021-06-19 14:00:00 UTC,38.0,25.899999618530273,17.489999771118164,-3.2,-5.14,1006.72998046875,932.6300048828124,27.559999465942386
KHLC,2021-06-26 00:00:00 UTC,2021-06-27 19:00:00 UTC,43.0,28.32999992370605,9.489999771118164,-3.58,-2.04,1015.030029296875,937.1400146484376,98.91000366210936
KHLC,2021-06-20 00:00:00 UTC,2021-06-20 11:00:00 UTC,11.0,18.030000686645508,17.610000610351562,-0.25,2.32,1000.3800048828124,925.8499755859376,17.510000228881836
KHLC,2021-06-20 00:00:00 UTC,2021-06-21 14:00:00 UTC,38.0,15.720000267028807,11.869999885559082,-2.77,0.78,1018.7100219726562,939.760009765625,50.540000915527344
KHLC,2021-06-20 00:00:00 UTC,2021-06-21 19:00:00 UTC,43.0,20.459999084472656,12.270000457763672,-4.33,2.99,1019.25,939.9600219726561,99.93000030517578
KHLC,2021-06-08 00:00:00 UTC,2021-06-08 13:00:00 UTC,13.0,21.65999984741211,19.059999465942386,3.04,-1.46,1009.030029296875,933.4500122070312,8.010000228881836
KHLC,2021-06-07 00:00:00 UTC,2021-06-08 05:00:00 UTC,29.0,22.520000457763672,18.290000915527344,1.5,-2.43,1007.2899780273438,931.4400024414062,45.709999084472656
KHLC,2021-06-10 00:00:00 UTC,2021-06-11 19:00:00 UTC,43.0,26.96999931335449,14.020000457763672,-9.12,-3.95,1011.6799926757812,936.0399780273436,6.099999904632568
KHLC,2021-06-25 00:00:00 UTC,2021-06-26 18:00:00 UTC,42.0,21.1200008392334,16.809999465942386,-5.5,0.7,1012.1300048828124,934.8499755859376,81.19999694824219
KHLC,2021-06-25 00:00:00 UTC,2021-06-25 16:00:00 UTC,16.0,25.59000015258789,18.450000762939453,-0.37,4.25,1009.8400268554688,933.4400024414062,59.459999084472656
KHLC,2021-06-25 00:00:00 UTC,2021-06-25 23:00:00 UTC,23.0,32.47999954223633,14.800000190734865,-0.21,5.06,1002.5499877929688,926.9400024414062,0.20999999344348907
KHLC,2021-06-21 00:00:00 UTC,2021-06-21 04:00:00 UTC,4.0,20.840000152587887,13.529999732971193,-7.92,-1.84,1010.260009765625,934.02001953125,91.83999633789062
KHLC,2021-06-21 00:00:00 UTC,2021-06-21 16:00:00 UTC,16.0,19.8799991607666,12.670000076293945,-2.85,2.46,1020.1300048828124,940.8499755859376,21.07999992370605
KHLC,2021-06-19 00:00:00 UTC,2021-06-20 14:00:00 UTC,38.0,24.270000457763672,18.38999938964844,3.84,2.59,997.9099731445312,924.25,2.1199998855590816
KHLC,2021-06-04 00:00:00 UTC,2021-06-04 18:00:00 UTC,18.0,30.649999618530273,9.670000076293944,4.67,-0.44,1010.719970703125,933.8400268554688,1.0099999904632568
KHLC,2021-06-13 00:00:00 UTC,2021-06-13 17:00:00 UTC,17.0,30.76000022888184,17.149999618530273,3.5,-1.68,1014.6400146484376,939.0499877929688,9.729999542236328
KHLC,2021-06-13 00:00:00 UTC,2021-06-14 18:00:00 UTC,42.0,32.580001831054695,12.289999961853027,0.7,-3.22,1015.6199951171876,938.9500122070312,99.9000015258789
