observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-08 01:00:00,KHLC,302.14999977777785,294.17222200000003,5.6595264,92997.68,
2021-06-08 02:00:00,KHLC,301.14999977777785,294.1611108888889,4.6313344,93060.14,
2021-06-08 03:00:00,KHLC,298.14999977777785,293.14999977777785,3.6031424,93185.05,
2021-06-08 04:00:00,KHLC,297.14999977777785,293.14999977777785,3.6031424,93278.74,100.0
2021-06-08 05:00:00,KHLC,297.14999977777785,292.1388886666667,3.0890464,93341.19,75.0
2021-06-08 06:00:00,KHLC,297.14999977777785,292.1388886666667,2.57048,93403.65,43.75
2021-06-08 07:00:00,KHLC,296.14999977777785,292.1388886666667,3.6031424,93341.19,
2021-06-08 08:00:00,KHLC,295.14999977777785,292.1388886666667,3.0890464,93309.97,
2021-06-08 09:00:00,KHLC,294.14999977777785,291.1388886666667,2.056384,93278.74,
2021-06-08 10:00:00,KHLC,293.14999977777785,291.1388886666667,1.5422879999999999,93309.97,43.75
2021-06-08 11:00:00,KHLC,292.14999977777785,291.14999977777785,0.0,93372.42,
2021-06-08 12:00:00,KHLC,292.14999977777785,291.14999977777785,2.056384,93434.88,
2021-06-08 13:00:00,KHLC,293.14999977777785,291.1388886666667,2.57048,93497.33,
2021-06-08 14:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93497.33,
2021-06-08 15:00:00,KHLC,295.14999977777785,292.1388886666667,3.0890464,93528.56,43.75
2021-06-08 16:00:00,KHLC,297.14999977777785,292.1388886666667,4.1172384000000015,93559.79,43.75
2021-06-08 17:00:00,KHLC,300.14999977777785,293.1611108888889,5.1454304,93559.79,
2021-06-08 18:00:00,KHLC,302.14999977777785,293.1777775555556,5.6595264,93591.02,75.0
2021-06-08 19:00:00,KHLC,302.14999977777785,292.1777775555556,6.1736224,93528.56,43.75
2021-06-08 20:00:00,KHLC,304.14999977777785,292.19999977777775,6.6877184000000005,93528.56,
2021-06-08 21:00:00,KHLC,304.14999977777785,291.21111088888887,5.6595264,93497.33,
2021-06-08 22:00:00,KHLC,304.14999977777785,291.21111088888887,6.6877184000000005,93466.11,43.75
2021-06-08 23:00:00,KHLC,304.14999977777785,291.21111088888887,6.6877184000000005,93434.88,
2021-06-09 00:00:00,KHLC,304.14999977777785,291.21111088888887,5.1454304,93372.42,
2021-06-09 01:00:00,KHLC,301.14999977777785,292.17222200000003,5.6595264,93403.65,
2021-06-09 02:00:00,KHLC,300.14999977777785,292.1611108888889,4.1172384000000015,93434.88,
2021-06-09 03:00:00,KHLC,297.14999977777785,291.1388886666667,4.1172384000000015,93466.11,
2021-06-09 04:00:00,KHLC,296.14999977777785,291.1388886666667,3.0890464,93497.33,
2021-06-09 05:00:00,KHLC,294.14999977777785,291.1388886666667,3.0890464,93497.33,
2021-06-09 06:00:00,KHLC,294.14999977777785,291.1388886666667,3.0890464,93528.56,
2021-06-09 07:00:00,KHLC,293.14999977777785,291.1388886666667,3.0890464,93497.33,
2021-06-09 08:00:00,KHLC,294.14999977777785,291.1388886666667,2.056384,93497.33,
2021-06-09 09:00:00,KHLC,294.14999977777785,291.1388886666667,3.0890464,93559.79,
2021-06-09 10:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93559.79,
2021-06-09 11:00:00,KHLC,292.14999977777785,291.14999977777785,2.57048,93559.79,43.75
2021-06-09 12:00:00,KHLC,293.14999977777785,292.1388886666667,2.57048,93591.02,100.0
2021-06-09 13:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93653.48,100.0
2021-06-09 14:00:00,KHLC,295.14999977777785,292.1388886666667,3.6031424,93747.16,100.0
2021-06-09 15:00:00,KHLC,299.14999977777785,294.14999977777785,5.6595264,93747.16,
2021-06-09 16:00:00,KHLC,302.04999977777777,294.272222,6.1736224,93747.16,
2021-06-09 17:00:00,KHLC,303.14999977777785,294.1777775555556,6.1736224,93747.16,
2021-06-09 18:00:00,KHLC,304.14999977777785,294.1888886666667,6.1736224,93684.7,43.75
2021-06-09 19:00:00,KHLC,305.14999977777785,294.21111088888887,6.6877184000000005,93715.93,43.75
2021-06-09 20:00:00,KHLC,305.14999977777785,294.21111088888887,4.6313344,93684.7,75.0
2021-06-09 21:00:00,KHLC,305.14999977777785,294.21111088888887,3.6031424,93715.93,100.0
2021-06-09 22:00:00,KHLC,306.14999977777785,294.22222200000004,5.1454304,93622.25,43.75
2021-06-09 23:00:00,KHLC,306.14999977777785,294.22222200000004,5.1454304,93559.79,43.75
2021-06-10 00:00:00,KHLC,306.14999977777785,294.22222200000004,5.6595264,93528.56,
2021-06-10 01:00:00,KHLC,305.14999977777785,294.21111088888887,4.1172384000000015,93528.56,
2021-06-10 02:00:00,KHLC,303.14999977777785,294.1777775555556,3.0890464,93559.79,43.75
2021-06-10 03:00:00,KHLC,301.14999977777785,294.1611108888889,3.0890464,93591.02,75.0
2021-06-10 04:00:00,KHLC,300.14999977777785,294.1611108888889,3.6031424,93653.48,43.75
2021-06-10 05:00:00,KHLC,299.14999977777785,294.14999977777785,3.0890464,93684.7,43.75
2021-06-10 06:00:00,KHLC,297.14999977777785,294.14999977777785,3.6031424,93684.7,43.75
2021-06-10 07:00:00,KHLC,297.14999977777785,294.14999977777785,3.6031424,93622.25,43.75
2021-06-10 08:00:00,KHLC,297.14999977777785,295.14999977777785,1.5422879999999999,93622.25,43.75
2021-06-10 09:00:00,KHLC,297.14999977777785,295.14999977777785,2.57048,93559.79,43.75
2021-06-10 10:00:00,KHLC,297.14999977777785,295.14999977777785,2.57048,93559.79,75.0
2021-06-10 11:00:00,KHLC,297.14999977777785,296.14999977777785,3.6031424,93528.56,100.0
2021-06-10 12:00:00,KHLC,297.14999977777785,296.14999977777785,4.1172384000000015,93528.56,100.0
2021-06-10 13:00:00,KHLC,299.14999977777785,296.14999977777785,4.1172384000000015,93528.56,100.0
2021-06-10 14:00:00,KHLC,299.14999977777785,296.14999977777785,5.1454304,93497.33,100.0
2021-06-10 15:00:00,KHLC,301.14999977777785,296.1611108888889,5.6595264,93497.33,100.0
2021-06-10 16:00:00,KHLC,302.14999977777785,297.17222200000003,5.1454304,93466.11,75.0
2021-06-10 17:00:00,KHLC,305.14999977777785,297.19999977777775,6.6877184000000005,93403.65,43.75
2021-06-10 18:00:00,KHLC,307.14999977777785,297.22222200000004,7.2018144,93341.19,75.0
2021-06-10 19:00:00,KHLC,309.14999977777785,296.2611108888889,8.2300064,93278.74,43.75
