observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-09 19:00:00,KBOS,303.14999977777785,294.1777775555556,4.1172384000000015,101248.28,43.75
2021-06-09 20:00:00,KBOS,301.14999977777785,293.17222200000003,4.1172384000000015,101214.44,75.0
2021-06-09 21:00:00,KBOS,301.14999977777785,293.17222200000003,2.57048,101180.6,43.75
2021-06-09 22:00:00,KBOS,305.14999977777785,290.22222200000004,6.6877184000000005,101180.6,
2021-06-09 23:00:00,KBOS,304.14999977777785,288.22222200000004,5.6595264,101180.6,43.75
2021-06-10 00:00:00,KBOS,299.14999977777785,292.14999977777785,3.0890464,101248.28,43.75
2021-06-10 01:00:00,KBOS,297.14999977777785,292.1388886666667,0.0,101315.96,43.75
2021-06-10 02:00:00,KBOS,300.14999977777785,291.1611108888889,3.0890464,101383.64,43.75
2021-06-10 03:00:00,KBOS,300.14999977777785,285.17222200000003,5.1454304,101417.47,
2021-06-10 04:00:00,KBOS,300.14999977777785,282.17222200000003,5.1454304,101417.47,
2021-06-10 05:00:00,KBOS,298.14999977777785,282.14999977777785,4.6313344,101451.31,
2021-06-10 06:00:00,KBOS,297.14999977777785,281.1388886666667,2.056384,101417.47,
2021-06-10 07:00:00,KBOS,295.14999977777785,282.122222,1.5422879999999999,101451.31,
2021-06-10 08:00:00,KBOS,296.14999977777785,281.12777755555555,3.0890464,101451.31,
2021-06-10 09:00:00,KBOS,294.14999977777785,284.1111108888889,2.056384,101451.31,
2021-06-10 10:00:00,KBOS,293.14999977777785,284.1111108888889,2.57048,101552.83,43.75
2021-06-10 11:00:00,KBOS,294.14999977777785,284.1111108888889,3.6031424,101586.67,
2021-06-10 12:00:00,KBOS,295.14999977777785,283.122222,5.6595264,101654.35,
2021-06-10 13:00:00,KBOS,294.84999977777784,283.122222,4.1172384000000015,101755.87,75.0
2021-06-10 14:00:00,KBOS,294.14999977777785,283.1111108888889,6.1736224,101789.71,
2021-06-10 15:00:00,KBOS,294.14999977777785,279.1111108888889,7.2018144,101857.39,
2021-06-10 16:00:00,KBOS,294.14999977777785,280.1111108888889,6.6877184000000005,101891.23,
2021-06-10 17:00:00,KBOS,294.14999977777785,280.1111108888889,6.6877184000000005,101857.39,
2021-06-10 18:00:00,KBOS,294.14999977777785,281.1111108888889,7.2018144,101857.39,43.75
2021-06-10 19:00:00,KBOS,292.14999977777785,281.09999977777784,6.1736224,101857.39,
2021-06-10 20:00:00,KBOS,292.14999977777785,281.09999977777784,6.6877184000000005,101823.55,43.75
2021-06-10 21:00:00,KBOS,291.14999977777785,281.09999977777784,6.1736224,101789.71,
2021-06-10 22:00:00,KBOS,292.14999977777785,282.09999977777784,7.2018144,101755.87,
2021-06-10 23:00:00,KBOS,291.14999977777785,281.09999977777784,7.2018144,101789.71,
2021-06-11 00:00:00,KBOS,291.14999977777785,281.09999977777784,5.6595264,101823.55,
2021-06-11 01:00:00,KBOS,290.14999977777785,281.08888866666666,4.6313344,101891.23,
2021-06-11 02:00:00,KBOS,289.14999977777785,281.08888866666666,3.6031424,101925.07,
2021-06-11 03:00:00,KBOS,289.14999977777785,282.09999977777784,3.0890464,101958.91,
2021-06-11 04:00:00,KBOS,289.14999977777785,282.09999977777784,3.0890464,101958.91,
2021-06-11 05:00:00,KBOS,288.14999977777785,281.09999977777784,3.0890464,101958.91,
2021-06-11 06:00:00,KBOS,287.14999977777785,280.08888866666666,3.6031424,101958.91,
2021-06-11 07:00:00,KBOS,287.14999977777785,280.08888866666666,2.57048,101925.07,
2021-06-11 08:00:00,KBOS,288.14999977777785,280.08888866666666,0.0,101925.07,
2021-06-11 09:00:00,KBOS,287.14999977777785,280.08888866666666,2.056384,101891.23,
2021-06-11 10:00:00,KBOS,288.14999977777785,280.08888866666666,2.57048,101891.23,43.75
2021-06-11 11:00:00,KBOS,289.14999977777785,279.0777775555556,2.57048,101891.23,43.75
2021-06-11 12:00:00,KBOS,289.14999977777785,280.08888866666666,2.57048,101857.39,
2021-06-11 13:00:00,KBOS,289.14999977777785,279.0777775555556,4.6313344,101823.55,43.75
2021-06-11 14:00:00,KBOS,290.14999977777785,280.08888866666666,3.0890464,101823.55,75.0
2021-06-11 15:00:00,KBOS,291.14999977777785,281.09999977777784,4.1172384000000015,101789.71,43.75
2021-06-11 16:00:00,KBOS,291.14999977777785,281.09999977777784,4.6313344,101755.87,43.75
2021-06-11 17:00:00,KBOS,291.14999977777785,282.09999977777784,5.1454304,101688.19,75.0
2021-06-11 18:00:00,KBOS,291.14999977777785,284.1111108888889,5.6595264,101586.67,43.75
2021-06-11 19:00:00,KBOS,291.14999977777785,284.1111108888889,5.6595264,101518.99,100.0
2021-06-11 20:00:00,KBOS,290.14999977777785,285.122222,6.1736224,101518.99,100.0
2021-06-11 21:00:00,KBOS,290.14999977777785,285.122222,5.6595264,101451.31,100.0
2021-06-11 22:00:00,KBOS,290.14999977777785,286.122222,4.6313344,101383.64,100.0
2021-06-11 23:00:00,KBOS,291.14999977777785,285.1111108888889,4.6313344,101349.8,100.0
2021-06-12 00:00:00,KBOS,291.14999977777785,285.1111108888889,2.57048,101349.8,100.0
2021-06-12 01:00:00,KBOS,291.14999977777785,286.122222,4.6313344,101248.28,100.0
2021-06-12 02:00:00,KBOS,290.14999977777785,286.122222,3.0890464,101315.96,100.0
2021-06-12 03:00:00,KBOS,290.14999977777785,286.122222,3.6031424,101315.96,100.0
2021-06-12 04:00:00,KBOS,290.14999977777785,287.12777755555555,2.056384,101315.96,100.0
2021-06-12 05:00:00,KBOS,290.14999977777785,287.12777755555555,2.57048,101282.12,100.0
2021-06-12 06:00:00,KBOS,290.14999977777785,287.12777755555555,2.056384,101214.44,100.0
2021-06-12 07:00:00,KBOS,289.14999977777785,287.1388886666667,1.5422879999999999,101180.6,100.0
2021-06-12 08:00:00,KBOS,289.14999977777785,287.1388886666667,2.056384,101146.76,100.0
2021-06-12 09:00:00,KBOS,289.14999977777785,287.1388886666667,2.056384,101146.76,100.0
2021-06-12 10:00:00,KBOS,289.14999977777785,287.1388886666667,2.57048,101146.76,100.0
2021-06-12 11:00:00,KBOS,289.14999977777785,287.1388886666667,0.0,101146.76,100.0
2021-06-12 12:00:00,KBOS,289.14999977777785,287.1388886666667,2.57048,101146.76,100.0
2021-06-12 13:00:00,KBOS,290.14999977777785,286.122222,1.5422879999999999,101180.6,100.0
2021-06-12 14:00:00,KBOS,290.14999977777785,286.122222,0.0,101180.6,100.0
2021-06-12 15:00:00,KBOS,290.14999977777785,286.122222,1.5422879999999999,101146.76,100.0
2021-06-12 16:00:00,KBOS,290.14999977777785,287.12777755555555,2.57048,101112.92,100.0
2021-06-12 17:00:00,KBOS,292.14999977777785,288.12777755555555,1.5422879999999999,101112.92,43.75
2021-06-12 18:00:00,KBOS,293.14999977777785,287.122222,3.6031424,101079.08,43.75
2021-06-12 19:00:00,KBOS,294.14999977777785,287.122222,4.6313344,101045.24,
2021-06-12 20:00:00,KBOS,294.14999977777785,287.122222,4.6313344,101011.4,
2021-06-12 21:00:00,KBOS,294.14999977777785,287.122222,3.6031424,101011.4,
2021-06-12 22:00:00,KBOS,294.14999977777785,286.122222,3.0890464,100977.56,
2021-06-12 23:00:00,KBOS,,,,,
2021-06-13 00:00:00,KBOS,293.14999977777785,287.122222,2.57048,100943.72,
2021-06-13 01:00:00,KBOS,292.14999977777785,287.122222,2.57048,100943.72,
2021-06-13 02:00:00,KBOS,293.14999977777785,286.122222,4.6313344,101011.4,
2021-06-13 03:00:00,KBOS,292.14999977777785,287.122222,4.1172384000000015,101045.24,
2021-06-13 04:00:00,KBOS,292.14999977777785,287.122222,4.6313344,101079.08,
2021-06-13 05:00:00,KBOS,291.14999977777785,287.12777755555555,4.1172384000000015,101079.08,
2021-06-13 06:00:00,KBOS,291.14999977777785,287.12777755555555,4.6313344,101079.08,
2021-06-13 07:00:00,KBOS,290.14999977777785,287.12777755555555,4.1172384000000015,101079.08,
2021-06-13 08:00:00,KBOS,290.14999977777785,287.12777755555555,4.1172384000000015,101045.24,
